sectionID,sectionTitle,conversationID,questionID,question,vars,queries,program,answer,folder_name
2,complex,3,1,"Among companies reporting combined corporate overhead expenses of at least 300M during the four-year period starting from 2018, what is their overall average?","{'num_1': '300M', 'num_2': 'four', 'year_1': 2018, 'year_2': 2021, 'concept_1': {'mention': 'corporate overhead expenses', 'name': 'us-gaap:GeneralAndAdministrativeExpense'}}","{'var_q1_p1': 'WITH [""us-gaap:GeneralAndAdministrativeExpense""] AS concepts, [2018, 2019, 2020, 2021] AS years MATCH (o:Company)-[r:HAS_CONCEPT]-> (c:Concept)-[rf:HAS_FACT]->(f:Fact) WHERE c.name IN concepts AND f.year IN years AND f.number IS NOT NULL RETURN o.name AS company, c.name AS concept, f.year AS year, f.number AS value'}","[""var_q1_p1 = filter_companies_by_facts(f'f.number &gt;= {num_1}', concept_1, start=year_1, end=year_2)"", ""var_q1_p2 = sum(var_q1_p1, axis='columns', keep_col=false, level=null)"", ""var_q1_p3 = loc_filter(var_q1_p2, axis='columns', columns=':', condition='ge', idx=':', operation='all', source='custom', step=var_q1_p2, val='300m')"", ""var_q1_p4 = mean(var_q1_p3, axis='rows', keep_col=false, level=null, skipna=true)""]",1801658954.34,chat-2-01
2,complex,3,2,How many companies are included?,"{'num_1': '300M', 'num_2': 'four', 'year_1': 2018, 'year_2': 2021, 'concept_1': {'mention': 'corporate overhead expenses', 'name': 'us-gaap:GeneralAndAdministrativeExpense'}}","{'var_q2_p1': 'WITH [""us-gaap:GeneralAndAdministrativeExpense""] AS concepts, [2018, 2019, 2020, 2021] AS years MATCH (o:Company)-[r:HAS_CONCEPT]-> (c:Concept)-[rf:HAS_FACT]->(f:Fact) WHERE c.name IN concepts AND f.year IN years AND f.number IS NOT NULL RETURN o.name AS company, c.name AS concept, f.year AS year, f.number AS value'}","['var_q2_p1 = filter_companies_by_facts(None, concept_1, start=year_1, end=year_2)', ""var_q2_p2 = sum(var_q2_p1, axis='columns', keep_col=false, level=null)"", ""var_q2_p3 = loc_filter(var_q2_p2, axis='columns', columns=':', condition='ge', idx=':', operation='all', source='custom', step=var_q2_p2, val='300m')"", ""var_q2_p4 = count(var_q2_p3, axis='rows')""]",318,chat-2-01
2,complex,3,3,How many of them reported investments in marketable equity securities of more than 500M in 2022?,"{'num_3': '500M', 'year_3': 2022, 'concept_2': {'mention': 'investments in marketable equity securities', 'name': 'us-gaap:MarketableSecurities'}, 'num_1': '300M', 'num_2': 'four', 'year_1': 2018, 'year_2': 2021, 'concept_1': {'mention': 'corporate overhead expenses', 'name': 'us-gaap:GeneralAndAdministrativeExpense'}}","{'var_q3_p1': 'WITH [""us-gaap:GeneralAndAdministrativeExpense""] AS concepts, [2018, 2019, 2020, 2021] AS years MATCH (o:Company)-[r:HAS_CONCEPT]-> (c:Concept)-[rf:HAS_FACT]->(f:Fact) WHERE c.name IN concepts AND f.year IN years AND f.number IS NOT NULL RETURN o.name AS company, c.name AS concept, f.year AS year, f.number AS value', 'var_q3_p2': 'WITH [""us-gaap:MarketableSecurities""] AS concepts, [2022] AS years MATCH (o:Company)-[r:HAS_CONCEPT]-> (c:Concept)-[rf:HAS_FACT]->(f:Fact) WHERE c.name IN concepts AND f.year IN years AND f.number IS NOT NULL RETURN o.name AS company, c.name AS concept, f.year AS year, f.number AS value'}","['var_q3_p1 = filter_companies_by_facts(None, concept_1, start=year_1, end=year_2)', 'var_q3_p2 = filter_companies_by_facts(None, concept_2, years=[year_3])', ""var_q3_p3 = sum(var_q3_p1, axis='columns', keep_col=false, level=null)"", ""var_q3_p4 = loc_filter(var_q3_p3, axis='columns', columns=':', condition='ge', idx=':', operation='all', source='custom', step=var_q3_p3, val='300m')"", ""var_q3_p5 = intersect(var_q3_p2, axis='rows', dfs=[var_q3_p4], level=0)"", ""var_q3_p6 = loc_filter(var_q3_p5, axis='columns', columns=':', condition='ge', idx=':', operation='all', source='custom', step=var_q3_p5, val='500m')"", ""var_q3_p7 = count(var_q3_p6, axis='columns')""]",2,chat-2-01
2,complex,3,4,Calculate the overall average investments in marketable equity securities the same way you did in the first question with 3B as the threshold.,"{'num_4': '3B', 'num_3': '500M', 'year_3': 2022, 'concept_2': {'mention': 'investments in marketable equity securities', 'name': 'us-gaap:MarketableSecurities'}, 'num_1': '300M', 'num_2': 'four', 'year_1': 2018, 'year_2': 2021, 'concept_1': {'mention': 'corporate overhead expenses', 'name': 'us-gaap:GeneralAndAdministrativeExpense'}}","{'var_q4_p1': 'WITH [""us-gaap:MarketableSecurities""] AS concepts, [2018, 2019, 2020, 2021] AS years MATCH (o:Company)-[r:HAS_CONCEPT]-> (c:Concept)-[rf:HAS_FACT]->(f:Fact) WHERE c.name IN concepts AND f.year IN years AND f.number IS NOT NULL RETURN o.name AS company, c.name AS concept, f.year AS year, f.number AS value'}","['var_q4_p1 = filter_companies_by_facts(None, concept_2, start=year_1, end=year_2)', ""var_q4_p2 = sum(var_q4_p1, axis='columns', keep_col=false, level=null)"", ""var_q4_p3 = loc_filter(var_q4_p2, axis='rows', columns=':', condition='ge', idx=':', operation='all', source='custom', step=var_q4_p2, val='3b')"", ""var_q4_p4 = mean(var_q4_p3, axis='rows', keep_col=false, level=null, skipna=true)""]",45829027128.21,chat-2-01
2,complex,3,5,Are there more or less companies reporting investments in marketable equity securities above the threshold in 2021 compared to 2022?,"{'year_4': 2021, 'num_4': '3B', 'num_3': '500M', 'year_3': 2022, 'concept_2': {'mention': 'investments in marketable equity securities', 'name': 'us-gaap:MarketableSecurities'}, 'num_1': '300M', 'num_2': 'four', 'year_1': 2018, 'year_2': 2021, 'concept_1': {'mention': 'corporate overhead expenses', 'name': 'us-gaap:GeneralAndAdministrativeExpense'}}","{'var_q5_p1': 'WITH [""us-gaap:MarketableSecurities""] AS concepts, [2022, 2021] AS years MATCH (o:Company)-[r:HAS_CONCEPT]-> (c:Concept)-[rf:HAS_FACT]->(f:Fact) WHERE c.name IN concepts AND f.year IN years AND f.number IS NOT NULL RETURN o.name AS company, c.name AS concept, f.year AS year, f.number AS value'}","['var_q5_p1 = filter_companies_by_facts(None, concept_2, years=[year_3, year_4])', 'var_q5_p2 = loc(var_q5_p1, columns=""[2021, ]"", idx="":, :"")', ""var_q5_p3 = loc_filter(var_q5_p2, axis='columns', columns=':', condition='ge', idx=':', operation='all', source='custom', step=var_q5_p2, val='3b')"", ""var_q5_p4 = count(var_q5_p3, axis='columns')"", 'var_q5_p5 = loc(var_q5_p1, columns=""[2022, ]"", idx="":, :"")', ""var_q5_p6 = loc_filter(var_q5_p5, axis='columns', columns=':', condition='ge', idx=':', operation='all', source='custom', step=var_q5_p5, val='3b')"", ""var_q5_p7 = count(var_q5_p6, axis='columns')"", ""var_q5_p8 = merge(var_q5_p7, axis='rows', dfs=[var_q5_p4], ignore_index=True, replace_columns=True)"", ""var_q5_p9 = compare(var_q5_p8, axis='rows')""]",more,chat-2-01
2,complex,3,6,"Instead of comparing, what is the ratio of 2021 to 2022?","{'year_4': 2021, 'num_4': '3B', 'num_3': '500M', 'year_3': 2022, 'concept_2': {'mention': 'investments in marketable equity securities', 'name': 'us-gaap:MarketableSecurities'}, 'num_1': '300M', 'num_2': 'four', 'year_1': 2018, 'year_2': 2021, 'concept_1': {'mention': 'corporate overhead expenses', 'name': 'us-gaap:GeneralAndAdministrativeExpense'}}","{'var_q6_p1': 'WITH [""us-gaap:MarketableSecurities""] AS concepts, [2022, 2021] AS years MATCH (o:Company)-[r:HAS_CONCEPT]-> (c:Concept)-[rf:HAS_FACT]->(f:Fact) WHERE c.name IN concepts AND f.year IN years AND f.number IS NOT NULL RETURN o.name AS company, c.name AS concept, f.year AS year, f.number AS value'}","['var_q6_p1 = filter_companies_by_facts(None, concept_2, years=[year_3, year_4])', 'var_q6_p2 = loc(var_q6_p1, columns=""[2021, ]"", idx="":, :"")', ""var_q6_p3 = loc_filter(var_q6_p2, axis='columns', columns=':', condition='ge', idx=':', operation='all', source='custom', step=var_q6_p2, val='3b')"", ""var_q6_p4 = count(var_q6_p3, axis='columns')"", 'var_q6_p5 = loc(var_q6_p1, columns=""[2022, ]"", idx="":, :"")', ""var_q6_p6 = loc_filter(var_q6_p5, axis='columns', columns=':', condition='ge', idx=':', operation='all', source='custom', step=var_q6_p5, val='3b')"", ""var_q6_p7 = count(var_q6_p6, axis='columns')"", ""var_q6_p8 = merge(var_q6_p7, axis='rows', dfs=[var_q6_p4], ignore_index=True, replace_columns=True)"", ""var_q6_p9 = div(var_q6_p8, axis='rows', keep_col=True)""]",1.21,chat-2-01
2,complex,3,7,Change the threshold to 800M and below. What's the ratio?,"{'num_5': '800M', 'year_4': 2021, 'num_4': '3B', 'num_3': '500M', 'year_3': 2022, 'concept_2': {'mention': 'investments in marketable equity securities', 'name': 'us-gaap:MarketableSecurities'}, 'num_1': '300M', 'num_2': 'four', 'year_1': 2018, 'year_2': 2021, 'concept_1': {'mention': 'corporate overhead expenses', 'name': 'us-gaap:GeneralAndAdministrativeExpense'}}","{'var_q7_p1': 'WITH [""us-gaap:MarketableSecurities""] AS concepts, [2022, 2021] AS years MATCH (o:Company)-[r:HAS_CONCEPT]-> (c:Concept)-[rf:HAS_FACT]->(f:Fact) WHERE c.name IN concepts AND f.year IN years AND f.number IS NOT NULL RETURN o.name AS company, c.name AS concept, f.year AS year, f.number AS value'}","['var_q7_p1 = filter_companies_by_facts(None, concept_2, years=[year_3, year_4])', 'var_q7_p2 = loc(var_q7_p1, columns=""[2021, ]"", idx="":, :"")', ""var_q7_p3 = loc_filter(var_q7_p2, axis='columns', columns=':', condition='le', idx=':', operation='all', source='custom', step=var_q7_p2, val='800m')"", ""var_q7_p4 = loc_filter(var_q7_p3, axis='columns', columns=':', condition='ge', idx=':', operation='all', source='custom', step=var_q7_p3, val='0')"", ""var_q7_p5 = count(var_q7_p4, axis='columns')"", 'var_q7_p6 = loc(var_q7_p1, columns=""[2022, ]"", idx="":, :"")', ""var_q7_p7 = loc_filter(var_q7_p6, axis='columns', columns=':', condition='le', idx=':', operation='all', source='custom', step=var_q7_p6, val='800m')"", ""var_q7_p8 = loc_filter(var_q7_p7, axis='columns', columns=':', condition='ge', idx=':', operation='all', source='custom', step=var_q7_p7, val='0')"", ""var_q7_p9 = count(var_q7_p8, axis='columns')"", ""var_q7_p10 = merge(var_q7_p9, axis='rows', dfs=[var_q7_p5], ignore_index=True, replace_columns=True)"", ""var_q7_p11 = div(var_q7_p10, axis='rows', keep_col=True)""]",1.21,chat-2-01
2,complex,3,8,What is the 2022 average for those within the threshold?,"{'num_5': '800M', 'year_4': 2021, 'num_4': '3B', 'num_3': '500M', 'year_3': 2022, 'concept_2': {'mention': 'investments in marketable equity securities', 'name': 'us-gaap:MarketableSecurities'}, 'num_1': '300M', 'num_2': 'four', 'year_1': 2018, 'year_2': 2021, 'concept_1': {'mention': 'corporate overhead expenses', 'name': 'us-gaap:GeneralAndAdministrativeExpense'}}","{'var_q8_p1': 'WITH [""us-gaap:MarketableSecurities""] AS concepts, [2022] AS years MATCH (o:Company)-[r:HAS_CONCEPT]-> (c:Concept)-[rf:HAS_FACT]->(f:Fact) WHERE c.name IN concepts AND f.year IN years AND f.number IS NOT NULL RETURN o.name AS company, c.name AS concept, f.year AS year, f.number AS value'}","['var_q8_p1 = filter_companies_by_facts(None, concept_1, years=[year_3])', ""var_q8_p2 = loc_filter(var_q8_p1, axis='columns', columns=':', condition='le', idx=':', operation='all', source='custom', step=var_q8_p1, val='800m')"", ""var_q8_p3 = loc_filter(var_q8_p2, axis='columns', columns=':', condition='ge', idx=':', operation='all', source='custom', step=var_q8_p2, val='0')"", ""var_q8_p4 = mean(var_q8_p3, axis='rows', keep_col=false, level=null, skipna=true)""]",179135926.47,chat-2-01
2,complex,3,9,And for 2021?,"{'num_5': '800M', 'year_4': 2021, 'num_4': '3B', 'num_3': '500M', 'year_3': 2022, 'concept_2': {'mention': 'investments in marketable equity securities', 'name': 'us-gaap:MarketableSecurities'}, 'num_1': '300M', 'num_2': 'four', 'year_1': 2018, 'year_2': 2021, 'concept_1': {'mention': 'corporate overhead expenses', 'name': 'us-gaap:GeneralAndAdministrativeExpense'}}","{'var_q9_p1': 'WITH [""us-gaap:MarketableSecurities""] AS concepts, [2021] AS years MATCH (o:Company)-[r:HAS_CONCEPT]-> (c:Concept)-[rf:HAS_FACT]->(f:Fact) WHERE c.name IN concepts AND f.year IN years AND f.number IS NOT NULL RETURN o.name AS company, c.name AS concept, f.year AS year, f.number AS value'}","['var_q9_p1 = filter_companies_by_facts(None, concept_2, years=[year_4])', ""var_q9_p2 = loc_filter(var_q9_p1, axis='columns', columns=':', condition='le', idx=':', operation='all', source='custom', step=var_q9_p1, val='800m')"", ""var_q9_p3 = mean(var_q9_p2, axis='rows', keep_col=false, level=null, skipna=true)""]",174717387.57,chat-2-01
2,complex,3,10,"Which year is higher, 2022 or 2021?","{'num_5': '800M', 'year_4': 2021, 'num_4': '3B', 'num_3': '500M', 'year_3': 2022, 'concept_2': {'mention': 'investments in marketable equity securities', 'name': 'us-gaap:MarketableSecurities'}, 'num_1': '300M', 'num_2': 'four', 'year_1': 2018, 'year_2': 2021, 'concept_1': {'mention': 'corporate overhead expenses', 'name': 'us-gaap:GeneralAndAdministrativeExpense'}}","{'var_q10_p1': 'WITH [""us-gaap:MarketableSecurities""] AS concepts, [2022, 2021] AS years MATCH (o:Company)-[r:HAS_CONCEPT]-> (c:Concept)-[rf:HAS_FACT]->(f:Fact) WHERE c.name IN concepts AND f.year IN years AND f.number IS NOT NULL RETURN o.name AS company, c.name AS concept, f.year AS year, f.number AS value'}","['var_q10_p1 = filter_companies_by_facts(None, concept_2, years=[year_3, year_4])', 'var_q10_p2 = loc(var_q10_p1, columns=""[2021, ]"", idx="":, :"")', ""var_q10_p3 = loc_filter(var_q10_p2, axis='columns', columns=':', condition='le', idx=':', operation='all', source='custom', step=var_q10_p2, val='800m')"", ""var_q10_p4 = mean(var_q10_p3, axis='rows', keep_col=false, level=null, skipna=true)"", 'var_q10_p5 = loc(var_q10_p1, columns=""[2022, ]"", idx="":, :"")', ""var_q10_p6 = loc_filter(var_q10_p5, axis='columns', columns=':', condition='le', idx=':', operation='all', source='custom', step=var_q10_p5, val='800m')"", ""var_q10_p7 = mean(var_q10_p6, axis='rows', keep_col=false, level=null, skipna=true)"", ""var_q10_p8 = merge(var_q10_p7, axis='rows', dfs=[var_q10_p4], ignore_index=False, replace_columns=True)"", ""var_q10_p9 = sort(var_q10_p8, ascending=False, axis='rows', by=[])"", ""var_q10_p10 = k_end(var_q10_p9, axis='rows', direction='first', k='1', reverse=false)"", ""var_q10_p11 = headers(var_q10_p10, axis='rows', level=null)""]",2022,chat-2-01
3,multi-hop,4,1,What are the top three companies by security deposits in the pharmaceutical preparations industry from 2020 to 2022 combined?,"{'num_1': 'three', 'year_1': 2020, 'year_2': 2022, 'concept_1': {'mention': 'security deposits', 'name': 'us-gaap:SecurityDeposit'}, 'industry_1': {'mention': 'pharmaceutical preparations', 'name': 'PHARMACEUTICAL PREPARATIONS'}}","{'var_q1_p1': 'WITH [2020, 2021, 2022] AS years, [""PHARMACEUTICAL PREPARATIONS""] AS industries MATCH (o:Company)-[:HAS_CONCEPT]->(c:Concept)-[:HAS_FACT]->(f:Fact), (o)-[:BELONG_TO_INDUSTRY_OF]->(i:Industry) WHERE c.name = ""us-gaap:SecurityDeposit"" AND f.year in years AND i.name IN industries AND f.number IS NOT NULL RETURN DISTINCT i.name AS industry, o.name AS company, c.name AS concept, f.year AS year, f.number as value ORDER BY industry, company'}","['var_q1_p1 = query_b021q01p01(concept_1, [industry_1], year_1, year_2)', ""var_q1_p2 = sum(var_q1_p1, axis='columns', keep_col=false, level=null)"", ""var_q1_p3 = sort(var_q1_p2, ascending=False, axis='rows', by=[])"", ""var_q1_p4 = k_end(var_q1_p3, axis='rows', direction='first', k=3, reverse=false)"", ""var_q1_p5 = headers(var_q1_p4, axis='rows', level=1)""]","['INTERCEPT PHARMACEUTICALS, INC.', 'Mirati Therapeutics, Inc.', 'Arcus Biosciences, Inc.']",chat-3-01
3,multi-hop,4,2,Is their average of combined security deposits higher or lower than the top three in the real estate investment trusts industry during the same years?,"{'industry_2': {'mention': 'real estate investment trusts', 'name': 'REAL ESTATE INVESTMENT TRUSTS'}, 'num_1': 'three', 'year_1': 2020, 'year_2': 2022, 'concept_1': {'mention': 'security deposits', 'name': 'us-gaap:SecurityDeposit'}, 'industry_1': {'mention': 'pharmaceutical preparations', 'name': 'PHARMACEUTICAL PREPARATIONS'}}","{'var_q2_p1': 'WITH [2020, 2021, 2022] AS years, [""PHARMACEUTICAL PREPARATIONS""] AS industries MATCH (o:Company)-[:HAS_CONCEPT]->(c:Concept)-[:HAS_FACT]->(f:Fact), (o)-[:BELONG_TO_INDUSTRY_OF]->(i:Industry) WHERE c.name = ""us-gaap:SecurityDeposit"" AND f.year in years AND i.name IN industries AND f.number IS NOT NULL RETURN DISTINCT i.name AS industry, o.name AS company, c.name AS concept, f.year AS year, f.number as value ORDER BY industry, company', 'var_q2_p2': 'WITH [2020, 2021, 2022] AS years, [""REAL ESTATE INVESTMENT TRUSTS""] AS industries MATCH (o:Company)-[:HAS_CONCEPT]->(c:Concept)-[:HAS_FACT]->(f:Fact), (o)-[:BELONG_TO_INDUSTRY_OF]->(i:Industry) WHERE c.name = ""us-gaap:SecurityDeposit"" AND f.year in years AND i.name IN industries AND f.number IS NOT NULL RETURN DISTINCT i.name AS industry, o.name AS company, c.name AS concept, f.year AS year, f.number as value ORDER BY industry, company'}","['var_q2_p1 = query_b021q01p01(concept_1, [industry_1], year_1, year_2)', 'var_q2_p2 = query_b021q01p01(concept_1, [industry_2], year_1, year_2)', ""var_q2_p3 = sum(var_q2_p2, axis='columns', keep_col=false, level=null)"", ""var_q2_p4 = sort(var_q2_p3, ascending=False, axis='rows', by=[])"", ""var_q2_p5 = k_end(var_q2_p4, axis='rows', direction='first', k=3, reverse=false)"", ""var_q2_p6 = mean(var_q2_p5, axis='rows', keep_col=false, level=null, skipna=true)"", ""var_q2_p7 = sum(var_q2_p1, axis='columns', keep_col=false, level=null)"", ""var_q2_p8 = sort(var_q2_p7, ascending=False, axis='rows', by=[])"", ""var_q2_p9 = k_end(var_q2_p8, axis='rows', direction='first', k=3, reverse=false)"", ""var_q2_p10 = mean(var_q2_p9, axis='rows', keep_col=false, level=null, skipna=true)"", ""var_q2_p11 = merge(var_q2_p6, axis='rows', dfs=[var_q2_p10], ignore_index=True, replace_columns=True)"", ""var_q2_p12 = compare(var_q2_p11, axis='rows')""]",lower,chat-3-01
3,multi-hop,4,3,How much is that difference?,"{'industry_2': {'mention': 'real estate investment trusts', 'name': 'REAL ESTATE INVESTMENT TRUSTS'}, 'num_1': 'three', 'year_1': 2020, 'year_2': 2022, 'concept_1': {'mention': 'security deposits', 'name': 'us-gaap:SecurityDeposit'}, 'industry_1': {'mention': 'pharmaceutical preparations', 'name': 'PHARMACEUTICAL PREPARATIONS'}}","{'var_q3_p1': 'WITH [2020, 2021, 2022] AS years, [""PHARMACEUTICAL PREPARATIONS""] AS industries MATCH (o:Company)-[:HAS_CONCEPT]->(c:Concept)-[:HAS_FACT]->(f:Fact), (o)-[:BELONG_TO_INDUSTRY_OF]->(i:Industry) WHERE c.name = ""us-gaap:SecurityDeposit"" AND f.year in years AND i.name IN industries AND f.number IS NOT NULL RETURN DISTINCT i.name AS industry, o.name AS company, c.name AS concept, f.year AS year, f.number as value ORDER BY industry, company', 'var_q3_p2': 'WITH [2020, 2021, 2022] AS years, [""REAL ESTATE INVESTMENT TRUSTS""] AS industries MATCH (o:Company)-[:HAS_CONCEPT]->(c:Concept)-[:HAS_FACT]->(f:Fact), (o)-[:BELONG_TO_INDUSTRY_OF]->(i:Industry) WHERE c.name = ""us-gaap:SecurityDeposit"" AND f.year in years AND i.name IN industries AND f.number IS NOT NULL RETURN DISTINCT i.name AS industry, o.name AS company, c.name AS concept, f.year AS year, f.number as value ORDER BY industry, company'}","['var_q3_p1 = query_b021q01p01(concept_1, [industry_1], year_1, year_2)', 'var_q3_p2 = query_b021q01p01(concept_1, [industry_2], year_1, year_2)', ""var_q3_p3 = sum(var_q3_p2, axis='columns', keep_col=false, level=null)"", ""var_q3_p4 = sort(var_q3_p3, ascending=False, axis='rows', by=[])"", ""var_q3_p5 = k_end(var_q3_p4, axis='rows', direction='first', k=3, reverse=false)"", ""var_q3_p6 = mean(var_q3_p5, axis='rows', keep_col=false, level=null, skipna=true)"", ""var_q3_p7 = sum(var_q3_p1, axis='columns', keep_col=false, level=null)"", ""var_q3_p8 = sort(var_q3_p7, ascending=False, axis='rows', by=[])"", ""var_q3_p9 = k_end(var_q3_p8, axis='rows', direction='first', k=3, reverse=false)"", ""var_q3_p10 = mean(var_q3_p9, axis='rows', keep_col=false, level=null, skipna=true)"", ""var_q3_p11 = merge(var_q3_p6, axis='rows', dfs=[var_q3_p10], ignore_index=True, replace_columns=True)"", ""var_q3_p12 = diff(var_q3_p11, axis='rows')"", 'var_q3_p13 = abs(var_q3_p12, )']",35121000,chat-3-01
3,multi-hop,4,4,"What about the top two, how much?","{'num_2': 'two', 'industry_2': {'mention': 'real estate investment trusts', 'name': 'REAL ESTATE INVESTMENT TRUSTS'}, 'num_1': 'three', 'year_1': 2020, 'year_2': 2022, 'concept_1': {'mention': 'security deposits', 'name': 'us-gaap:SecurityDeposit'}, 'industry_1': {'mention': 'pharmaceutical preparations', 'name': 'PHARMACEUTICAL PREPARATIONS'}}","{'var_q4_p1': 'WITH [2020, 2021, 2022] AS years, [""PHARMACEUTICAL PREPARATIONS""] AS industries MATCH (o:Company)-[:HAS_CONCEPT]->(c:Concept)-[:HAS_FACT]->(f:Fact), (o)-[:BELONG_TO_INDUSTRY_OF]->(i:Industry) WHERE c.name = ""us-gaap:SecurityDeposit"" AND f.year in years AND i.name IN industries AND f.number IS NOT NULL RETURN DISTINCT i.name AS industry, o.name AS company, c.name AS concept, f.year AS year, f.number as value ORDER BY industry, company', 'var_q4_p2': 'WITH [2020, 2021, 2022] AS years, [""REAL ESTATE INVESTMENT TRUSTS""] AS industries MATCH (o:Company)-[:HAS_CONCEPT]->(c:Concept)-[:HAS_FACT]->(f:Fact), (o)-[:BELONG_TO_INDUSTRY_OF]->(i:Industry) WHERE c.name = ""us-gaap:SecurityDeposit"" AND f.year in years AND i.name IN industries AND f.number IS NOT NULL RETURN DISTINCT i.name AS industry, o.name AS company, c.name AS concept, f.year AS year, f.number as value ORDER BY industry, company'}","['var_q4_p1 = query_b021q01p01(concept_1, [industry_1], year_1, year_2)', 'var_q4_p2 = query_b021q01p01(concept_1, [industry_2], year_1, year_2)', ""var_q4_p3 = sum(var_q4_p2, axis='columns', keep_col=false, level=null)"", ""var_q4_p4 = sort(var_q4_p3, ascending=False, axis='rows', by=[])"", ""var_q4_p5 = k_end(var_q4_p4, axis='rows', direction='first', k='2', reverse=false)"", ""var_q4_p6 = mean(var_q4_p5, axis='rows', keep_col=false, level=null, skipna=true)"", ""var_q4_p7 = sum(var_q4_p1, axis='columns', keep_col=false, level=null)"", ""var_q4_p8 = sort(var_q4_p7, ascending=False, axis='rows', by=[])"", ""var_q4_p9 = k_end(var_q4_p8, axis='rows', direction='first', k='2', reverse=false)"", ""var_q4_p10 = mean(var_q4_p9, axis='rows', keep_col=false, level=null, skipna=true)"", ""var_q4_p11 = merge(var_q4_p6, axis='rows', dfs=[var_q4_p10], ignore_index=True, replace_columns=True)"", ""var_q4_p12 = diff(var_q4_p11, axis='rows')"", 'var_q4_p13 = abs(var_q4_p12, )']",52083000,chat-3-01
3,multi-hop,4,5,Forget about the top two. I only want those in New York. How much is the difference?,"{'location_1': {'mention': 'New York', 'name': 'NEW YORK'}, 'num_2': 'two', 'industry_2': {'mention': 'real estate investment trusts', 'name': 'REAL ESTATE INVESTMENT TRUSTS'}, 'num_1': 'three', 'year_1': 2020, 'year_2': 2022, 'concept_1': {'mention': 'security deposits', 'name': 'us-gaap:SecurityDeposit'}, 'industry_1': {'mention': 'pharmaceutical preparations', 'name': 'PHARMACEUTICAL PREPARATIONS'}}","{'var_q5_p1': 'WITH [2020, 2021, 2022] AS years, [""PHARMACEUTICAL PREPARATIONS""] AS industries, [""NEW YORK""] AS locations MATCH (o:Company)-[:HAS_CONCEPT]->(c:Concept)-[:HAS_FACT]->(f:Fact), (o)-[:BELONG_TO_INDUSTRY_OF]->(i:Industry), (o)-[:HAS_STATE_LOCATION]->(s:State) WHERE c.name = ""us-gaap:SecurityDeposit"" AND f.year in years AND i.name IN industries AND s.name IN locations AND f.number IS NOT NULL RETURN DISTINCT i.name AS industry, o.name AS company, c.name AS concept, s.name AS location, f.year AS year, f.number as value ORDER BY industry, company', 'var_q5_p2': 'WITH [2020, 2021, 2022] AS years, [""REAL ESTATE INVESTMENT TRUSTS""] AS industries, [""NEW YORK""] AS locations MATCH (o:Company)-[:HAS_CONCEPT]->(c:Concept)-[:HAS_FACT]->(f:Fact), (o)-[:BELONG_TO_INDUSTRY_OF]->(i:Industry), (o)-[:HAS_STATE_LOCATION]->(s:State) WHERE c.name = ""us-gaap:SecurityDeposit"" AND f.year in years AND i.name IN industries AND s.name IN locations AND f.number IS NOT NULL RETURN DISTINCT i.name AS industry, o.name AS company, c.name AS concept, s.name AS location, f.year AS year, f.number as value ORDER BY industry, company'}","['var_q5_p1 = query_b021q05p01(concept_1, [industry_1], [location_1], year_1, year_2)', 'var_q5_p2 = query_b021q05p01(concept_1, [industry_2], [location_1], year_1, year_2)', ""var_q5_p3 = sum(var_q5_p2, axis='columns', keep_col=false, level=null)"", ""var_q5_p4 = mean(var_q5_p3, axis='rows', keep_col=false, level=null, skipna=true)"", ""var_q5_p5 = sum(var_q5_p1, axis='columns', keep_col=false, level=null)"", ""var_q5_p6 = mean(var_q5_p5, axis='rows', keep_col=false, level=null, skipna=true)"", ""var_q5_p7 = merge(var_q5_p4, axis='rows', dfs=[var_q5_p6], ignore_index=True, replace_columns=True)"", ""var_q5_p8 = diff(var_q5_p7, axis='rows')"", 'var_q5_p9 = abs(var_q5_p8, )']",3640500,chat-3-01
