var_q1_p1,var_q1_p2,folder_name,conversationID,var_q2_p1,var_q2_p2,var_q3_p1,var_q3_p2,var_q4_p1,var_q4_p2,var_q5_p1,var_q5_p2,var_q6_p1,var_q6_p2,var_q7_p1,var_q8_p1,var_q9_p1,var_q10_p1,var_q7_p2,var_q8_p2,var_q9_p2,var_q10_p2
,,chat-2-01,3,"                                                                                  2018  \
CAMDEN PROPERTY TRUST             us-gaap:GeneralAndAdministrativeExpense   50735000.0   
Prologis, Inc.                    us-gaap:GeneralAndAdministrativeExpense  238985000.0   
ServiceNow, Inc.                  us-gaap:GeneralAndAdministrativeExpense  296027000.0   
ZIFF DAVIS, INC.                  us-gaap:GeneralAndAdministrativeExpense  375267000.0   
TripAdvisor, Inc.                 us-gaap:GeneralAndAdministrativeExpense  177000000.0   
...                                                                                ...   
ZEBRA TECHNOLOGIES CORP           us-gaap:GeneralAndAdministrativeExpense  328000000.0   
Provention Bio, Inc.              us-gaap:GeneralAndAdministrativeExpense    4165000.0   
CareDx, Inc.                      us-gaap:GeneralAndAdministrativeExpense   22976000.0   
Sunnova Energy International Inc. us-gaap:GeneralAndAdministrativeExpense   67430000.0   
Jounce Therapeutics, Inc.         us-gaap:GeneralAndAdministrativeExpense          NaN   

                                                                                  2019  \
CAMDEN PROPERTY TRUST             us-gaap:GeneralAndAdministrativeExpense   53201000.0   
Prologis, Inc.                    us-gaap:GeneralAndAdministrativeExpense  266718000.0   
ServiceNow, Inc.                  us-gaap:GeneralAndAdministrativeExpense  339000000.0   
ZIFF DAVIS, INC.                  us-gaap:GeneralAndAdministrativeExpense  402597000.0   
TripAdvisor, Inc.                 us-gaap:GeneralAndAdministrativeExpense  187000000.0   
...                                                                                ...   
ZEBRA TECHNOLOGIES CORP           us-gaap:GeneralAndAdministrativeExpense  323000000.0   
Provention Bio, Inc.              us-gaap:GeneralAndAdministrativeExpense    8013000.0   
CareDx, Inc.                      us-gaap:GeneralAndAdministrativeExpense   36540000.0   
Sunnova Energy International Inc. us-gaap:GeneralAndAdministrativeExpense   97986000.0   
Jounce Therapeutics, Inc.         us-gaap:GeneralAndAdministrativeExpense   27920000.0   

                                                                                  2020  \
CAMDEN PROPERTY TRUST             us-gaap:GeneralAndAdministrativeExpense   53624000.0   
Prologis, Inc.                    us-gaap:GeneralAndAdministrativeExpense  274845000.0   
ServiceNow, Inc.                  us-gaap:GeneralAndAdministrativeExpense  454000000.0   
ZIFF DAVIS, INC.                  us-gaap:GeneralAndAdministrativeExpense  418579000.0   
TripAdvisor, Inc.                 us-gaap:GeneralAndAdministrativeExpense  173000000.0   
...                                                                                ...   
ZEBRA TECHNOLOGIES CORP           us-gaap:GeneralAndAdministrativeExpense  304000000.0   
Provention Bio, Inc.              us-gaap:GeneralAndAdministrativeExpense   33327000.0   
CareDx, Inc.                      us-gaap:GeneralAndAdministrativeExpense   48806000.0   
Sunnova Energy International Inc. us-gaap:GeneralAndAdministrativeExpense  115148000.0   
Jounce Therapeutics, Inc.         us-gaap:GeneralAndAdministrativeExpense   28766000.0   

                                                                                  2021  
CAMDEN PROPERTY TRUST             us-gaap:GeneralAndAdministrativeExpense   59368000.0  
Prologis, Inc.                    us-gaap:GeneralAndAdministrativeExpense  293167000.0  
ServiceNow, Inc.                  us-gaap:GeneralAndAdministrativeExpense  597000000.0  
ZIFF DAVIS, INC.                  us-gaap:GeneralAndAdministrativeExpense  456777000.0  
TripAdvisor, Inc.                 us-gaap:GeneralAndAdministrativeExpense  167000000.0  
...                                                                                ...  
ZEBRA TECHNOLOGIES CORP           us-gaap:GeneralAndAdministrativeExpense  348000000.0  
Provention Bio, Inc.              us-gaap:GeneralAndAdministrativeExpense   47346000.0  
CareDx, Inc.                      us-gaap:GeneralAndAdministrativeExpense   74964000.0  
Sunnova Energy International Inc. us-gaap:GeneralAndAdministrativeExpense  204236000.0  
Jounce Therapeutics, Inc.         us-gaap:GeneralAndAdministrativeExpense   28984000.0  

[951 rows x 4 columns]",,,,,,,,,,,,,,,,,
,,chat-2-01,3,,,"                                                                                  2018  \
CAMDEN PROPERTY TRUST             us-gaap:GeneralAndAdministrativeExpense   50735000.0   
Prologis, Inc.                    us-gaap:GeneralAndAdministrativeExpense  238985000.0   
ServiceNow, Inc.                  us-gaap:GeneralAndAdministrativeExpense  296027000.0   
ZIFF DAVIS, INC.                  us-gaap:GeneralAndAdministrativeExpense  375267000.0   
TripAdvisor, Inc.                 us-gaap:GeneralAndAdministrativeExpense  177000000.0   
...                                                                                ...   
ZEBRA TECHNOLOGIES CORP           us-gaap:GeneralAndAdministrativeExpense  328000000.0   
Provention Bio, Inc.              us-gaap:GeneralAndAdministrativeExpense    4165000.0   
CareDx, Inc.                      us-gaap:GeneralAndAdministrativeExpense   22976000.0   
Sunnova Energy International Inc. us-gaap:GeneralAndAdministrativeExpense   67430000.0   
Jounce Therapeutics, Inc.         us-gaap:GeneralAndAdministrativeExpense          NaN   

                                                                                  2019  \
CAMDEN PROPERTY TRUST             us-gaap:GeneralAndAdministrativeExpense   53201000.0   
Prologis, Inc.                    us-gaap:GeneralAndAdministrativeExpense  266718000.0   
ServiceNow, Inc.                  us-gaap:GeneralAndAdministrativeExpense  339000000.0   
ZIFF DAVIS, INC.                  us-gaap:GeneralAndAdministrativeExpense  402597000.0   
TripAdvisor, Inc.                 us-gaap:GeneralAndAdministrativeExpense  187000000.0   
...                                                                                ...   
ZEBRA TECHNOLOGIES CORP           us-gaap:GeneralAndAdministrativeExpense  323000000.0   
Provention Bio, Inc.              us-gaap:GeneralAndAdministrativeExpense    8013000.0   
CareDx, Inc.                      us-gaap:GeneralAndAdministrativeExpense   36540000.0   
Sunnova Energy International Inc. us-gaap:GeneralAndAdministrativeExpense   97986000.0   
Jounce Therapeutics, Inc.         us-gaap:GeneralAndAdministrativeExpense   27920000.0   

                                                                                  2020  \
CAMDEN PROPERTY TRUST             us-gaap:GeneralAndAdministrativeExpense   53624000.0   
Prologis, Inc.                    us-gaap:GeneralAndAdministrativeExpense  274845000.0   
ServiceNow, Inc.                  us-gaap:GeneralAndAdministrativeExpense  454000000.0   
ZIFF DAVIS, INC.                  us-gaap:GeneralAndAdministrativeExpense  418579000.0   
TripAdvisor, Inc.                 us-gaap:GeneralAndAdministrativeExpense  173000000.0   
...                                                                                ...   
ZEBRA TECHNOLOGIES CORP           us-gaap:GeneralAndAdministrativeExpense  304000000.0   
Provention Bio, Inc.              us-gaap:GeneralAndAdministrativeExpense   33327000.0   
CareDx, Inc.                      us-gaap:GeneralAndAdministrativeExpense   48806000.0   
Sunnova Energy International Inc. us-gaap:GeneralAndAdministrativeExpense  115148000.0   
Jounce Therapeutics, Inc.         us-gaap:GeneralAndAdministrativeExpense   28766000.0   

                                                                                  2021  
CAMDEN PROPERTY TRUST             us-gaap:GeneralAndAdministrativeExpense   59368000.0  
Prologis, Inc.                    us-gaap:GeneralAndAdministrativeExpense  293167000.0  
ServiceNow, Inc.                  us-gaap:GeneralAndAdministrativeExpense  597000000.0  
ZIFF DAVIS, INC.                  us-gaap:GeneralAndAdministrativeExpense  456777000.0  
TripAdvisor, Inc.                 us-gaap:GeneralAndAdministrativeExpense  167000000.0  
...                                                                                ...  
ZEBRA TECHNOLOGIES CORP           us-gaap:GeneralAndAdministrativeExpense  348000000.0  
Provention Bio, Inc.              us-gaap:GeneralAndAdministrativeExpense   47346000.0  
CareDx, Inc.                      us-gaap:GeneralAndAdministrativeExpense   74964000.0  
Sunnova Energy International Inc. us-gaap:GeneralAndAdministrativeExpense  204236000.0  
Jounce Therapeutics, Inc.         us-gaap:GeneralAndAdministrativeExpense   28984000.0  

[951 rows x 4 columns]","                                                                    2022
bluebird bio, Inc.            us-gaap:MarketableSecurities  6.873500e+07
Invesco Mortgage Capital Inc. us-gaap:MarketableSecurities  4.791893e+09
Lyft, Inc.                    us-gaap:MarketableSecurities  1.100000e+06
SAFETY INSURANCE GROUP INC    us-gaap:MarketableSecurities  1.050155e+09
NORTHROP GRUMMAN CORP /DE/    us-gaap:MarketableSecurities  3.320000e+08
...                                                                  ...
HOULIHAN LOKEY, INC.          us-gaap:MarketableSecurities  1.091430e+08
HOME BANCSHARES INC           us-gaap:MarketableSecurities  2.350000e+09
FORMFACTOR INC                us-gaap:MarketableSecurities  1.290060e+08
CAPITAL CITY BANK GROUP INC   us-gaap:MarketableSecurities  1.074048e+09
CareDx, Inc.                  us-gaap:MarketableSecurities  2.054760e+08

[101 rows x 1 columns]",,,,,,,,,,,,,,
,,chat-2-01,3,,,,,"                                                                    2018  \
Keysight Technologies, Inc.   us-gaap:MarketableSecurities  3.000000e+07   
bluebird bio, Inc.            us-gaap:MarketableSecurities  1.488848e+09   
Invesco Mortgage Capital Inc. us-gaap:MarketableSecurities  1.739664e+10   
Capital Bancorp Inc           us-gaap:MarketableSecurities           NaN   
SAFETY INSURANCE GROUP INC    us-gaap:MarketableSecurities  1.161862e+09   
...                                                                  ...   
HOME BANCSHARES INC           us-gaap:MarketableSecurities  1.320000e+09   
STARWOOD PROPERTY TRUST, INC. us-gaap:MarketableSecurities  9.064680e+08   
FORMFACTOR INC                us-gaap:MarketableSecurities  5.053100e+07   
CAPITAL CITY BANK GROUP INC   us-gaap:MarketableSecurities           NaN   
CVB FINANCIAL CORP            us-gaap:MarketableSecurities  2.478525e+09   

                                                                    2019  \
Keysight Technologies, Inc.   us-gaap:MarketableSecurities  3.700000e+07   
bluebird bio, Inc.            us-gaap:MarketableSecurities  9.107520e+08   
Invesco Mortgage Capital Inc. us-gaap:MarketableSecurities  2.177179e+10   
Capital Bancorp Inc           us-gaap:MarketableSecurities           NaN   
SAFETY INSURANCE GROUP INC    us-gaap:MarketableSecurities  1.228040e+09   
...                                                                  ...   
HOME BANCSHARES INC           us-gaap:MarketableSecurities  8.654000e+08   
STARWOOD PROPERTY TRUST, INC. us-gaap:MarketableSecurities  8.102380e+08   
FORMFACTOR INC                us-gaap:MarketableSecurities  7.632700e+07   
CAPITAL CITY BANK GROUP INC   us-gaap:MarketableSecurities  6.431400e+08   
CVB FINANCIAL CORP            us-gaap:MarketableSecurities  2.414709e+09   

                                                                    2020  \
Keysight Technologies, Inc.   us-gaap:MarketableSecurities           NaN   
bluebird bio, Inc.            us-gaap:MarketableSecurities  4.810440e+08   
Invesco Mortgage Capital Inc. us-gaap:MarketableSecurities  8.172182e+09   
Capital Bancorp Inc           us-gaap:MarketableSecurities  2.450000e+05   
SAFETY INSURANCE GROUP INC    us-gaap:MarketableSecurities  1.256653e+09   
...                                                                  ...   
HOME BANCSHARES INC           us-gaap:MarketableSecurities           NaN   
STARWOOD PROPERTY TRUST, INC. us-gaap:MarketableSecurities  7.366580e+08   
FORMFACTOR INC                us-gaap:MarketableSecurities  6.781000e+07   
CAPITAL CITY BANK GROUP INC   us-gaap:MarketableSecurities  4.948090e+08   
CVB FINANCIAL CORP            us-gaap:MarketableSecurities  2.977549e+09   

                                                                    2021  
Keysight Technologies, Inc.   us-gaap:MarketableSecurities           NaN  
bluebird bio, Inc.            us-gaap:MarketableSecurities  2.354560e+08  
Invesco Mortgage Capital Inc. us-gaap:MarketableSecurities  7.804259e+09  
Capital Bancorp Inc           us-gaap:MarketableSecurities  2.450000e+05  
SAFETY INSURANCE GROUP INC    us-gaap:MarketableSecurities  1.218279e+09  
...                                                                  ...  
HOME BANCSHARES INC           us-gaap:MarketableSecurities  1.150000e+09  
STARWOOD PROPERTY TRUST, INC. us-gaap:MarketableSecurities           NaN  
FORMFACTOR INC                us-gaap:MarketableSecurities  1.250550e+08  
CAPITAL CITY BANK GROUP INC   us-gaap:MarketableSecurities  9.950730e+08  
CVB FINANCIAL CORP            us-gaap:MarketableSecurities  5.109893e+09  

[161 rows x 4 columns]",,,,,,,,,,,,,
,,chat-2-01,3,,,,,,,"                                                                    2021  \
bluebird bio, Inc.            us-gaap:MarketableSecurities  2.354560e+08   
Invesco Mortgage Capital Inc. us-gaap:MarketableSecurities  7.804259e+09   
Lyft, Inc.                    us-gaap:MarketableSecurities           NaN   
Capital Bancorp Inc           us-gaap:MarketableSecurities  2.450000e+05   
SAFETY INSURANCE GROUP INC    us-gaap:MarketableSecurities  1.218279e+09   
...                                                                  ...   
HOULIHAN LOKEY, INC.          us-gaap:MarketableSecurities  2.086180e+08   
HOME BANCSHARES INC           us-gaap:MarketableSecurities  1.150000e+09   
FORMFACTOR INC                us-gaap:MarketableSecurities  1.250550e+08   
CAPITAL CITY BANK GROUP INC   us-gaap:MarketableSecurities  9.950730e+08   
CareDx, Inc.                  us-gaap:MarketableSecurities           NaN   

                                                                    2022  
bluebird bio, Inc.            us-gaap:MarketableSecurities  6.873500e+07  
Invesco Mortgage Capital Inc. us-gaap:MarketableSecurities  4.791893e+09  
Lyft, Inc.                    us-gaap:MarketableSecurities  1.100000e+06  
Capital Bancorp Inc           us-gaap:MarketableSecurities           NaN  
SAFETY INSURANCE GROUP INC    us-gaap:MarketableSecurities  1.050155e+09  
...                                                                  ...  
HOULIHAN LOKEY, INC.          us-gaap:MarketableSecurities  1.091430e+08  
HOME BANCSHARES INC           us-gaap:MarketableSecurities  2.350000e+09  
FORMFACTOR INC                us-gaap:MarketableSecurities  1.290060e+08  
CAPITAL CITY BANK GROUP INC   us-gaap:MarketableSecurities  1.074048e+09  
CareDx, Inc.                  us-gaap:MarketableSecurities  2.054760e+08  

[132 rows x 2 columns]",,,,,,,,,,,
,,chat-2-01,3,,,,,,,,,"                                                                    2021  \
bluebird bio, Inc.            us-gaap:MarketableSecurities  2.354560e+08   
Invesco Mortgage Capital Inc. us-gaap:MarketableSecurities  7.804259e+09   
Lyft, Inc.                    us-gaap:MarketableSecurities           NaN   
Capital Bancorp Inc           us-gaap:MarketableSecurities  2.450000e+05   
SAFETY INSURANCE GROUP INC    us-gaap:MarketableSecurities  1.218279e+09   
...                                                                  ...   
HOULIHAN LOKEY, INC.          us-gaap:MarketableSecurities  2.086180e+08   
HOME BANCSHARES INC           us-gaap:MarketableSecurities  1.150000e+09   
FORMFACTOR INC                us-gaap:MarketableSecurities  1.250550e+08   
CAPITAL CITY BANK GROUP INC   us-gaap:MarketableSecurities  9.950730e+08   
CareDx, Inc.                  us-gaap:MarketableSecurities           NaN   

                                                                    2022  
bluebird bio, Inc.            us-gaap:MarketableSecurities  6.873500e+07  
Invesco Mortgage Capital Inc. us-gaap:MarketableSecurities  4.791893e+09  
Lyft, Inc.                    us-gaap:MarketableSecurities  1.100000e+06  
Capital Bancorp Inc           us-gaap:MarketableSecurities           NaN  
SAFETY INSURANCE GROUP INC    us-gaap:MarketableSecurities  1.050155e+09  
...                                                                  ...  
HOULIHAN LOKEY, INC.          us-gaap:MarketableSecurities  1.091430e+08  
HOME BANCSHARES INC           us-gaap:MarketableSecurities  2.350000e+09  
FORMFACTOR INC                us-gaap:MarketableSecurities  1.290060e+08  
CAPITAL CITY BANK GROUP INC   us-gaap:MarketableSecurities  1.074048e+09  
CareDx, Inc.                  us-gaap:MarketableSecurities  2.054760e+08  

[132 rows x 2 columns]",,,,,,,,,
,,chat-2-01,3,,,,,,,,,,,"                                                                    2021  \
bluebird bio, Inc.            us-gaap:MarketableSecurities  2.354560e+08   
Invesco Mortgage Capital Inc. us-gaap:MarketableSecurities  7.804259e+09   
Lyft, Inc.                    us-gaap:MarketableSecurities           NaN   
Capital Bancorp Inc           us-gaap:MarketableSecurities  2.450000e+05   
SAFETY INSURANCE GROUP INC    us-gaap:MarketableSecurities  1.218279e+09   
...                                                                  ...   
HOULIHAN LOKEY, INC.          us-gaap:MarketableSecurities  2.086180e+08   
HOME BANCSHARES INC           us-gaap:MarketableSecurities  1.150000e+09   
FORMFACTOR INC                us-gaap:MarketableSecurities  1.250550e+08   
CAPITAL CITY BANK GROUP INC   us-gaap:MarketableSecurities  9.950730e+08   
CareDx, Inc.                  us-gaap:MarketableSecurities           NaN   

                                                                    2022  
bluebird bio, Inc.            us-gaap:MarketableSecurities  6.873500e+07  
Invesco Mortgage Capital Inc. us-gaap:MarketableSecurities  4.791893e+09  
Lyft, Inc.                    us-gaap:MarketableSecurities  1.100000e+06  
Capital Bancorp Inc           us-gaap:MarketableSecurities           NaN  
SAFETY INSURANCE GROUP INC    us-gaap:MarketableSecurities  1.050155e+09  
...                                                                  ...  
HOULIHAN LOKEY, INC.          us-gaap:MarketableSecurities  1.091430e+08  
HOME BANCSHARES INC           us-gaap:MarketableSecurities  2.350000e+09  
FORMFACTOR INC                us-gaap:MarketableSecurities  1.290060e+08  
CAPITAL CITY BANK GROUP INC   us-gaap:MarketableSecurities  1.074048e+09  
CareDx, Inc.                  us-gaap:MarketableSecurities  2.054760e+08  

[132 rows x 2 columns]",,,,,,,
,,chat-2-01,3,,,,,,,,,,,,"                                                                    2022
bluebird bio, Inc.            us-gaap:MarketableSecurities  6.873500e+07
Invesco Mortgage Capital Inc. us-gaap:MarketableSecurities  4.791893e+09
Lyft, Inc.                    us-gaap:MarketableSecurities  1.100000e+06
SAFETY INSURANCE GROUP INC    us-gaap:MarketableSecurities  1.050155e+09
NORTHROP GRUMMAN CORP /DE/    us-gaap:MarketableSecurities  3.320000e+08
...                                                                  ...
HOULIHAN LOKEY, INC.          us-gaap:MarketableSecurities  1.091430e+08
HOME BANCSHARES INC           us-gaap:MarketableSecurities  2.350000e+09
FORMFACTOR INC                us-gaap:MarketableSecurities  1.290060e+08
CAPITAL CITY BANK GROUP INC   us-gaap:MarketableSecurities  1.074048e+09
CareDx, Inc.                  us-gaap:MarketableSecurities  2.054760e+08

[101 rows x 1 columns]",,,,,,
,,chat-2-01,3,,,,,,,,,,,,,"                                                                    2021
bluebird bio, Inc.            us-gaap:MarketableSecurities  2.354560e+08
Invesco Mortgage Capital Inc. us-gaap:MarketableSecurities  7.804259e+09
Capital Bancorp Inc           us-gaap:MarketableSecurities  2.450000e+05
SAFETY INSURANCE GROUP INC    us-gaap:MarketableSecurities  1.218279e+09
NORTHROP GRUMMAN CORP /DE/    us-gaap:MarketableSecurities  4.180000e+08
...                                                                  ...
HOULIHAN LOKEY, INC.          us-gaap:MarketableSecurities  2.086180e+08
HOME BANCSHARES INC           us-gaap:MarketableSecurities  1.150000e+09
FORMFACTOR INC                us-gaap:MarketableSecurities  1.250550e+08
CAPITAL CITY BANK GROUP INC   us-gaap:MarketableSecurities  9.950730e+08
CVB FINANCIAL CORP            us-gaap:MarketableSecurities  5.109893e+09

[124 rows x 1 columns]",,,,,
,,chat-2-01,3,,,,,,,,,,,,,,"                                                                    2021  \
bluebird bio, Inc.            us-gaap:MarketableSecurities  2.354560e+08   
Invesco Mortgage Capital Inc. us-gaap:MarketableSecurities  7.804259e+09   
Lyft, Inc.                    us-gaap:MarketableSecurities           NaN   
Capital Bancorp Inc           us-gaap:MarketableSecurities  2.450000e+05   
SAFETY INSURANCE GROUP INC    us-gaap:MarketableSecurities  1.218279e+09   
...                                                                  ...   
HOULIHAN LOKEY, INC.          us-gaap:MarketableSecurities  2.086180e+08   
HOME BANCSHARES INC           us-gaap:MarketableSecurities  1.150000e+09   
FORMFACTOR INC                us-gaap:MarketableSecurities  1.250550e+08   
CAPITAL CITY BANK GROUP INC   us-gaap:MarketableSecurities  9.950730e+08   
CareDx, Inc.                  us-gaap:MarketableSecurities           NaN   

                                                                    2022  
bluebird bio, Inc.            us-gaap:MarketableSecurities  6.873500e+07  
Invesco Mortgage Capital Inc. us-gaap:MarketableSecurities  4.791893e+09  
Lyft, Inc.                    us-gaap:MarketableSecurities  1.100000e+06  
Capital Bancorp Inc           us-gaap:MarketableSecurities           NaN  
SAFETY INSURANCE GROUP INC    us-gaap:MarketableSecurities  1.050155e+09  
...                                                                  ...  
HOULIHAN LOKEY, INC.          us-gaap:MarketableSecurities  1.091430e+08  
HOME BANCSHARES INC           us-gaap:MarketableSecurities  2.350000e+09  
FORMFACTOR INC                us-gaap:MarketableSecurities  1.290060e+08  
CAPITAL CITY BANK GROUP INC   us-gaap:MarketableSecurities  1.074048e+09  
CareDx, Inc.                  us-gaap:MarketableSecurities  2.054760e+08  

[132 rows x 2 columns]",,,,
"                                                                                              2020  \
PHARMACEUTICAL PREPARATIONS Mirati Therapeutics, Inc.           us-gaap:SecurityDeposit   600000.0   
                            Tonix Pharmaceuticals Holding Corp. us-gaap:SecurityDeposit     5000.0   
                            VERU INC.                           us-gaap:SecurityDeposit        NaN   
                            Applied Molecular Transport Inc.    us-gaap:SecurityDeposit        NaN   
                            Epizyme, Inc.                       us-gaap:SecurityDeposit   500000.0   
                            ENANTA PHARMACEUTICALS INC          us-gaap:SecurityDeposit        NaN   
                            Nurix Therapeutics, Inc.            us-gaap:SecurityDeposit        NaN   
                            Gemini Therapeutics, Inc. /DE       us-gaap:SecurityDeposit        NaN   
                            Arcus Biosciences, Inc.             us-gaap:SecurityDeposit   200000.0   
                            Karuna Therapeutics, Inc.           us-gaap:SecurityDeposit        NaN   
                            Neoleukin Therapeutics, Inc.        us-gaap:SecurityDeposit        NaN   
                            Protagonist Therapeutics, Inc       us-gaap:SecurityDeposit        NaN   
                            CorMedix Inc.                       us-gaap:SecurityDeposit   135000.0   
                            Mersana Therapeutics, Inc.          us-gaap:SecurityDeposit   321000.0   
                            INTERCEPT PHARMACEUTICALS, INC.     us-gaap:SecurityDeposit  7068000.0   
                            iBio, Inc.                          us-gaap:SecurityDeposit        NaN   
                            CHINOOK THERAPEUTICS, INC.          us-gaap:SecurityDeposit  1800000.0   

                                                                                              2021  \
PHARMACEUTICAL PREPARATIONS Mirati Therapeutics, Inc.           us-gaap:SecurityDeposit   620000.0   
                            Tonix Pharmaceuticals Holding Corp. us-gaap:SecurityDeposit    19000.0   
                            VERU INC.                           us-gaap:SecurityDeposit   117000.0   
                            Applied Molecular Transport Inc.    us-gaap:SecurityDeposit   200000.0   
                            Epizyme, Inc.                       us-gaap:SecurityDeposit   500000.0   
                            ENANTA PHARMACEUTICALS INC          us-gaap:SecurityDeposit        NaN   
                            Nurix Therapeutics, Inc.            us-gaap:SecurityDeposit    91000.0   
                            Gemini Therapeutics, Inc. /DE       us-gaap:SecurityDeposit   200000.0   
                            Arcus Biosciences, Inc.             us-gaap:SecurityDeposit  3000000.0   
                            Karuna Therapeutics, Inc.           us-gaap:SecurityDeposit   400000.0   
                            Neoleukin Therapeutics, Inc.        us-gaap:SecurityDeposit        NaN   
                            Protagonist Therapeutics, Inc       us-gaap:SecurityDeposit   225000.0   
                            CorMedix Inc.                       us-gaap:SecurityDeposit        NaN   
                            Mersana Therapeutics, Inc.          us-gaap:SecurityDeposit   500000.0   
                            INTERCEPT PHARMACEUTICALS, INC.     us-gaap:SecurityDeposit  4284000.0   
                            iBio, Inc.                          us-gaap:SecurityDeposit    24000.0   
                            CHINOOK THERAPEUTICS, INC.          us-gaap:SecurityDeposit        NaN   

                                                                                              2022  
PHARMACEUTICAL PREPARATIONS Mirati Therapeutics, Inc.           us-gaap:SecurityDeposit   620000.0  
                            Tonix Pharmaceuticals Holding Corp. us-gaap:SecurityDeposit        NaN  
                            VERU INC.                           us-gaap:SecurityDeposit        NaN  
                            Applied Molecular Transport Inc.    us-gaap:SecurityDeposit        NaN  
                            Epizyme, Inc.                       us-gaap:SecurityDeposit        NaN  
                            ENANTA PHARMACEUTICALS INC          us-gaap:SecurityDeposit   652000.0  
                            Nurix Therapeutics, Inc.            us-gaap:SecurityDeposit        NaN  
                            Gemini Therapeutics, Inc. /DE       us-gaap:SecurityDeposit        NaN  
                            Arcus Biosciences, Inc.             us-gaap:SecurityDeposit  3000000.0  
                            Karuna Therapeutics, Inc.           us-gaap:SecurityDeposit   400000.0  
                            Neoleukin Therapeutics, Inc.        us-gaap:SecurityDeposit   900000.0  
                            Protagonist Therapeutics, Inc       us-gaap:SecurityDeposit        NaN  
                            CorMedix Inc.                       us-gaap:SecurityDeposit        NaN  
                            Mersana Therapeutics, Inc.          us-gaap:SecurityDeposit   500000.0  
                            INTERCEPT PHARMACEUTICALS, INC.     us-gaap:SecurityDeposit  1013000.0  
                            iBio, Inc.                          us-gaap:SecurityDeposit    29000.0  
                            CHINOOK THERAPEUTICS, INC.          us-gaap:SecurityDeposit        NaN  ",,chat-3-01,4,,,,,,,,,,,,,,,,,,
